Time_Points,Mean_Fitness,lineages_Number,gDNA_Copies,PCR_cycles,Fitness,Average_Read_Depth
0,8.526002257768286e-18,1000,500,25,0.0613740714179684,[ 20  50 100]
4,0.09097067587381785,,,,-0.0544405743989008,[ 20  50 100]
8,0.18944509028582585,,,,0.3598056264363792,[ 20  50 100]
12,0.2931645585752963,,,,-0.0426238710552492,[ 20  50 100]
16,0.3805376187467342,,,,0.0116314246219396,[ 20  50 100]
20,0.43825240644417585,,,,0.2325621159444467,[ 20  50 100]
,,,,,-0.141194912343224,
,,,,,-0.0935555503043309,
,,,,,0.0233304322607675,
,,,,,-0.0542905452816916,
,,,,,-0.1837247434780586,
,,,,,-0.0355415282029258,
,,,,,-0.0586343936649741,
,,,,,0.0857106887766366,
,,,,,-0.2545283310355418,
,,,,,-0.1098369072682804,
,,,,,0.1678985998082878,
,,,,,0.273789599469909,
,,,,,-0.2314869852680426,
,,,,,0.091917075019129,
,,,,,-0.151901234397581,
,,,,,-0.1333380248222012,
,,,,,-0.1355919291031357,
,,,,,-0.0681862409891468,
,,,,,0.1446559224222165,
,,,,,0.1020531390166974,
,,,,,0.0040615848680682,
,,,,,-0.0593066833870753,
,,,,,-0.0043167251746712,
,,,,,-0.0206996179234012,
,,,,,0.1141479463045077,
,,,,,-0.09954579608362,
,,,,,-0.0057392878876516,
,,,,,-0.0199701933861744,
,,,,,-0.0126562742425665,
,,,,,0.0325725971699484,
,,,,,0.024838962041587,
,,,,,0.1954172345214495,
,,,,,-0.017841392556433,
,,,,,0.2294197924025458,
,,,,,-0.0506880047897823,
,,,,,-0.0764697642065196,
,,,,,0.01030067669814,
,,,,,0.048505719237615,
,,,,,0.0356318093522174,
,,,,,0.1889844558934067,
,,,,,0.1660913952090049,
,,,,,0.0693560081033755,
,,,,,-0.0552604904852706,
,,,,,-0.0199022035608539,
,,,,,0.2071996510734798,
,,,,,0.0283780668128622,
,,,,,-0.2014260216217495,
,,,,,-0.1082448364220148,
,,,,,-0.0914370365994989,
,,,,,0.1680206639415634,
,,,,,-0.0208846493384098,
,,,,,0.3342059644432528,
,,,,,0.0936828689242763,
,,,,,0.0139109721847414,
,,,,,-0.0701656394690612,
,,,,,0.1410168448370881,
,,,,,-0.0409167229543981,
,,,,,-0.1284285696273558,
,,,,,0.0804098560448454,
,,,,,-0.002896304108863,
,,,,,0.1735490572588938,
,,,,,-0.0158490494271139,
,,,,,-0.433763246608171,
,,,,,0.1135949090122092,
,,,,,-0.2864711842068771,
,,,,,0.2260033701965677,
,,,,,0.2683946591728225,
,,,,,-0.0688647595005104,
,,,,,-0.1795153381320969,
,,,,,-0.2143711553150269,
,,,,,0.1260881415729868,
,,,,,-0.035127778257858,
,,,,,-0.0945640416281079,
,,,,,-0.0413230068017257,
,,,,,0.3084671515248696,
,,,,,0.0472278474483742,
,,,,,0.1070489908900805,
,,,,,0.1117260870536639,
,,,,,0.1479531183634044,
,,,,,0.1543926641883191,
,,,,,-0.1113800186641841,
,,,,,-0.0370882219783337,
,,,,,-0.1189240979041409,
,,,,,-0.1114845358605482,
,,,,,0.1664161090004127,
,,,,,-0.0800733836939627,
,,,,,-0.0166827557922591,
,,,,,-0.1087340029156611,
,,,,,-0.093820467271255,
,,,,,0.1134256399161641,
,,,,,-0.0716245503395785,
,,,,,-0.0771280796208706,
,,,,,0.0692235975279267,
,,,,,0.0702630475097674,
,,,,,0.1140533409812074,
,,,,,0.0208046162550473,
,,,,,-0.2678711806863446,
,,,,,0.0897344198736374,
,,,,,0.069939330590251,
,,,,,0.1479105898199036,
,,,,,-0.1317803441465298,
,,,,,0.373311093508461,
,,,,,-0.1896679688352787,
,,,,,0.1042329374886822,
,,,,,0.0020832320005558,
,,,,,-0.0778799484414669,
,,,,,0.1176098025587081,
,,,,,-0.0470245697965378,
,,,,,-0.3551533247563732,
,,,,,-0.1799018190713136,
,,,,,0.0638386591231602,
,,,,,0.3308847901456527,
,,,,,-0.2269989318361891,
,,,,,-0.0073518492739416,
,,,,,0.2127999799129985,
,,,,,0.0862204962564902,
,,,,,-0.0611531782265732,
,,,,,-0.2180987339795546,
,,,,,-0.2719827463158407,
,,,,,-0.1169959197117498,
,,,,,-0.0600714812625518,
,,,,,-0.3421777708813095,
,,,,,-0.2588613077411161,
,,,,,0.0407372181814482,
,,,,,-0.0661589023204541,
,,,,,-0.1180346401764755,
,,,,,-0.0659379263951151,
,,,,,-0.1267037657807334,
,,,,,0.134317379572758,
,,,,,0.2411830583180262,
,,,,,0.3062322776837262,
,,,,,0.1016596273542839,
,,,,,0.1072628372166669,
,,,,,0.2146542703362159,
,,,,,0.2559572705208642,
,,,,,0.2149706810501833,
,,,,,0.1770324592168641,
,,,,,-0.1000079265572798,
,,,,,-0.2447648271980237,
,,,,,0.1267628702132237,
,,,,,-0.0188849189146941,
,,,,,-0.0131607068179748,
,,,,,-0.1382231617315332,
,,,,,-0.1999527693691191,
,,,,,0.2055149414415892,
,,,,,0.0649550974422665,
,,,,,-0.1645649445220887,
,,,,,0.0537530395919453,
,,,,,0.0410299742164614,
,,,,,0.0734673719326619,
,,,,,0.3301805704469472,
,,,,,-0.0100153667993865,
,,,,,-0.1967535289544764,
,,,,,0.0006713446083002,
,,,,,-0.1017635394433585,
,,,,,0.0774751239136983,
,,,,,0.0267713167894556,
,,,,,0.0471652109566102,
,,,,,-0.0898677268548666,
,,,,,0.0572417696366797,
,,,,,-0.0813484600262306,
,,,,,0.0727788515926444,
,,,,,-0.0499608208724098,
,,,,,-0.1725710163069934,
,,,,,0.0699684919279968,
,,,,,-0.1107241321053888,
,,,,,0.2117721138916334,
,,,,,0.0616333875148026,
,,,,,0.0653457305795272,
,,,,,0.0103916669065196,
,,,,,-0.0137128487464597,
,,,,,-0.3628147132716942,
,,,,,0.1785155319169246,
,,,,,-0.1268968527767709,
,,,,,0.1386292269923276,
,,,,,-0.1005866349278629,
,,,,,-0.0262790142633593,
,,,,,-0.0384385265006661,
,,,,,-0.1605843376311917,
,,,,,-0.0305664088806819,
,,,,,0.0666418748372341,
,,,,,-0.0669367914529731,
,,,,,-0.194422553086312,
,,,,,-0.0907923850168619,
,,,,,0.0326625457733953,
,,,,,0.1672702606274497,
,,,,,0.1205815419010429,
,,,,,0.0383004951409766,
,,,,,-0.1541494964517629,
,,,,,0.1312233685201025,
,,,,,-0.0011784399568688,
,,,,,-0.0408073118184438,
,,,,,0.1317065329712336,
,,,,,0.0878666610111039,
,,,,,0.0701326549650109,
,,,,,-0.1775416884061027,
,,,,,-0.0963875117103592,
,,,,,-0.2603928627427912,
,,,,,0.0243555550551668,
,,,,,-0.000573864342995,
,,,,,0.1350740243327585,
,,,,,0.0269964462006636,
,,,,,-0.0600017368974728,
,,,,,0.3119132090411992,
,,,,,-0.1592460757500632,
,,,,,-0.2052520979980188,
,,,,,-0.096395155283443,
,,,,,0.0738940877562049,
,,,,,-0.0572062704470859,
,,,,,-0.0709208210120578,
,,,,,-0.173003191749465,
,,,,,0.2161166578432495,
,,,,,-0.0983158872437379,
,,,,,-0.1669153444517256,
,,,,,-0.0231895655189063,
,,,,,-0.1259715159474307,
,,,,,-0.0396934851870935,
,,,,,0.1954624988790975,
,,,,,-0.0717785606186643,
,,,,,-0.0122783542615201,
,,,,,-0.0600917684769147,
,,,,,-0.0335709868825455,
,,,,,0.1181419363966456,
,,,,,0.0749350070292372,
,,,,,-0.056052306999594,
,,,,,-0.1444451236938122,
,,,,,-0.0249426007569333,
,,,,,0.1200789903388616,
,,,,,-0.0074130419575988,
,,,,,-0.0239587849078253,
,,,,,-0.2759975452471884,
,,,,,0.1442852949159662,
,,,,,-0.2284793804375256,
,,,,,-0.1971261736240741,
,,,,,-0.06116616308193,
,,,,,0.000386529750381,
,,,,,0.0019516720977918,
,,,,,-0.1193720855417393,
,,,,,-0.0517808276942824,
,,,,,-0.0958584819512208,
,,,,,-0.27624273593834,
,,,,,-0.0431377129554447,
,,,,,-0.1088799536373098,
,,,,,0.0580696120312373,
,,,,,-0.0265900795990967,
,,,,,0.1397601433675249,
,,,,,0.099623246619218,
,,,,,0.1301007677415968,
,,,,,0.1764466593580061,
,,,,,0.0991780040320632,
,,,,,-0.0297641433195342,
,,,,,0.19815691496126,
,,,,,-0.1441040285673585,
,,,,,-0.0101309246567119,
,,,,,0.1241368411496329,
,,,,,-0.0479345430558689,
,,,,,0.1024324403208278,
,,,,,-0.1253279417370691,
,,,,,-0.0858823453133947,
,,,,,0.0771165623404707,
,,,,,0.1019733374630103,
,,,,,0.1747631219275202,
,,,,,-0.0153201053726881,
,,,,,0.0399240166441509,
,,,,,0.089118839477424,
,,,,,0.0653047571256022,
,,,,,-0.2002032663772559,
,,,,,-0.0903234990697881,
,,,,,0.2116324498997303,
,,,,,-0.1914093217480741,
,,,,,0.089521998104351,
,,,,,-0.0686488705549013,
,,,,,0.1456713823579228,
,,,,,-0.1215366929188328,
,,,,,0.0025316429021184,
,,,,,-0.3087703348895729,
,,,,,-0.0111005041337248,
,,,,,0.1563713652862945,
,,,,,-0.2299389616566536,
,,,,,0.1730516135559744,
,,,,,-0.112072237911478,
,,,,,-0.0124958303761794,
,,,,,-0.4209975557304206,
,,,,,0.1569841680731484,
,,,,,-0.136162939153435,
,,,,,-0.0855264494940637,
,,,,,-0.1965424064662938,
,,,,,-0.1537254685379236,
,,,,,0.1667041315304003,
,,,,,-0.0811709413836715,
,,,,,0.129440089203713,
,,,,,-0.0312405565416722,
,,,,,0.0471024686685595,
,,,,,-0.0807565710080977,
,,,,,0.0592645513797955,
,,,,,0.3834753862313594,
,,,,,0.0931239006018296,
,,,,,0.0710659171695037,
,,,,,-0.0762026762117388,
,,,,,0.1468262593341683,
,,,,,0.1990700940190869,
,,,,,-0.2601235466064356,
,,,,,-0.2118598860823044,
,,,,,0.310456450866677,
,,,,,0.0590748235153804,
,,,,,0.0145699827396982,
,,,,,0.0796343253652986,
,,,,,0.1597046570383669,
,,,,,0.1153127759981643,
,,,,,-0.0382725416324868,
,,,,,0.3047405480014399,
,,,,,-0.0029165264026127,
,,,,,-0.1360261211808764,
,,,,,-0.0883719587074167,
,,,,,-0.0246553441832326,
,,,,,-0.0616937993953308,
,,,,,-0.0329791075442295,
,,,,,0.042509870918225,
,,,,,-0.4973973687587864,
,,,,,-0.1216140395232769,
,,,,,0.1377416545920116,
,,,,,0.0796401435906044,
,,,,,-0.1069081614179165,
,,,,,-0.0984855601811633,
,,,,,0.1662643390992667,
,,,,,-0.0419693930974971,
,,,,,-0.0843408428494777,
,,,,,0.2735471090299655,
,,,,,-0.0602908706155985,
,,,,,0.0978269708122274,
,,,,,-0.0116605961735581,
,,,,,0.0028079458592676,
,,,,,-0.1468938850205232,
,,,,,-0.1288581643686924,
,,,,,0.1839009893866805,
,,,,,-0.1756435903512275,
,,,,,0.03679396600011,
,,,,,-0.1839769462772678,
,,,,,-0.0408755768508381,
,,,,,-0.0103912914871538,
,,,,,-0.2492618114493746,
,,,,,0.1654194546873771,
,,,,,-0.0323799663428337,
,,,,,0.1774006076458353,
,,,,,-0.1449518408633494,
,,,,,0.1319693103356614,
,,,,,0.3453259626502004,
,,,,,0.0276697417365105,
,,,,,-0.1018703232178999,
,,,,,0.0669958566077863,
,,,,,0.0163140212934517,
,,,,,-0.0363098417680518,
,,,,,-0.0228860482171204,
,,,,,-0.0916339189930579,
,,,,,0.0587700873789618,
,,,,,-0.0629097561172868,
,,,,,-0.133340273862792,
,,,,,0.1174870323461754,
,,,,,-0.0296824543326134,
,,,,,0.3919929651943067,
,,,,,-0.0422305330994892,
,,,,,-0.1124107358553549,
,,,,,-0.0872346514692964,
,,,,,0.0508529909729415,
,,,,,-0.1094119224833579,
,,,,,-0.1943052260897063,
,,,,,0.2410717986043095,
,,,,,-0.1908317470012775,
,,,,,0.2222368135848656,
,,,,,0.0163484333707113,
,,,,,-0.1641247454480359,
,,,,,0.2451470086205712,
,,,,,-0.0353280922178814,
,,,,,-0.1559421808265334,
,,,,,0.0050013822772369,
,,,,,0.1881568091290195,
,,,,,0.0977514459680769,
,,,,,0.1191266677755521,
,,,,,0.2583403970219467,
,,,,,0.0273745460645734,
,,,,,0.0515621661969224,
,,,,,-0.0387076764399263,
,,,,,-0.2230141322803833,
,,,,,-0.0264902505819984,
,,,,,0.2377367692116814,
,,,,,-0.2644680958316696,
,,,,,0.1967818685843591,
,,,,,0.0344208844696606,
