0,1,2
4e-08,0.0,0.0
4e-08,0.27069685960981205,0.3504592110252877
4e-08,0.5377639227986853,0.7061019332294272
4e-08,0.8063154704593319,1.0651451734410602
4e-08,1.0333537597552986,1.3662814784741957
4e-08,1.1855036969493336,1.5657601826527017
