24,28,21,14,5,0
24,14,11,2,0,0
12,87,190,253,302,259
17,12,4,5,1,2
19,20,12,6,4,2
21,31,47,54,43,21
23,18,5,1,0,0
24,9,4,0,2,0
18,24,19,5,0,0
22,20,11,4,2,0
22,8,3,0,0,0
15,13,9,1,0,0
20,16,1,2,2,0
33,52,28,14,9,3
22,10,0,0,0,0
23,12,10,5,1,0
16,30,29,28,10,7
21,54,81,52,72,32
12,4,3,2,0,0
17,32,15,11,3,1
21,11,1,2,0,0
23,5,3,0,0,0
21,12,3,0,0,0
18,7,9,3,0,0
12,15,26,15,8,1
24,21,14,5,0,0
18,30,10,7,3,0
26,10,6,1,0,0
13,10,8,2,0,0
17,17,5,3,0,0
39,42,46,23,12,2
33,15,5,5,1,0
23,17,11,10,1,0
18,15,11,2,0,0
23,11,11,3,1,0
22,18,12,8,0,0
18,20,9,4,5,3
15,29,41,25,14,5
19,14,9,0,0,0
17,60,62,75,41,20
11,11,3,3,0,0
24,10,12,0,0,0
9,11,3,7,0,2
19,24,11,6,1,0
25,19,6,6,0,1
22,44,43,36,12,9
17,28,23,17,9,3
14,20,12,1,0,0
18,21,10,3,0,0
11,9,3,1,0,0
19,47,35,33,15,13
14,7,0,2,0,0
21,10,0,0,0,0
26,15,6,0,1,0
19,5,1,0,0,0
8,19,18,10,9,4
21,19,7,3,0,0
17,53,106,162,144,145
12,29,17,15,2,1
17,22,13,8,2,1
23,24,9,0,0,0
23,34,32,14,13,1
15,8,4,4,1,0
19,13,2,0,0,0
14,25,16,12,4,1
16,13,6,1,2,0
31,44,44,39,24,7
29,31,12,6,1,0
25,1,0,0,0,0
24,29,36,13,6,3
33,5,0,0,0,0
21,62,72,58,50,18
21,44,76,64,73,29
25,15,3,0,2,0
23,17,4,0,2,0
22,3,2,0,0,0
37,32,46,31,12,5
28,18,3,5,0,0
23,9,1,0,0,0
11,7,8,4,1,0
15,45,93,110,102,49
19,21,10,7,3,1
25,26,23,10,4,4
24,28,28,24,4,2
37,42,28,21,16,7
16,20,35,29,20,6
23,16,2,1,0,0
7,10,1,1,0,0
27,14,2,1,0,0
22,17,5,4,0,0
17,26,43,30,17,5
14,12,6,0,0,0
14,6,1,1,0,0
21,11,2,1,0,0
18,5,2,1,0,0
13,16,21,25,8,2
22,12,4,1,0,0
17,12,7,0,0,1
20,26,12,5,6,1
21,27,20,9,2,1
18,27,29,15,7,0
24,24,11,5,0,0
16,8,0,0,0,0
23,34,24,12,6,1
24,29,20,5,2,1
12,22,29,34,11,3
23,10,0,0,0,0
23,100,257,373,464,415
28,9,2,0,1,0
15,15,12,6,0,0
20,25,15,7,0,0
22,11,12,1,0,0
18,20,19,12,5,0
21,8,5,2,0,0
12,6,0,0,0,0
9,8,1,0,0,0
23,19,15,9,2,1
28,58,124,181,185,136
14,5,1,0,0,0
26,23,4,6,1,1
17,29,48,47,11,4
28,27,24,9,3,4
18,14,6,0,0,0
18,14,2,0,0,0
15,3,0,0,0,0
25,12,3,0,0,0
24,7,3,0,0,0
12,11,3,0,0,0
27,6,2,0,0,0
24,18,16,3,0,0
12,3,2,2,1,0
