Fitness,Log_Likelihood_Value,Mean_Fitness,Kappa_Value,Inference_Time
0.13675232070028118,-20.156393376917066,,,
0.11362921469643815,-19.52625269382945,,,
0.021244259331219574,-17.077476131072558,,,
-0.08306570589004508,-13.61940621208134,,,
-0.06025657296373091,-14.144679365297979,,,
-1.0,-13.49101426135951,,,
-0.02466349617784659,-18.49444656381164,,,
-0.007827514012318139,-14.9255434294509,,,
0.07644594354801672,-18.060766281205016,,,
0.015662028050262847,-16.12868970557092,,,
0.0008072793953574545,-14.682865367056259,,,
0.2421987591990121,-31.038510755705065,,,
-0.09218831997018188,-13.141501907451484,,,
-0.22459061709584893,-13.395781050425231,,,
-0.044296549023502864,-13.97419070398831,,,
0.08931352877902557,-17.376592860029163,,,
-0.03672724568010396,-14.028794260936419,,,
-0.08622622479110106,-14.069622491525973,,,
-0.05177806303832057,-12.824974066845922,,,
0.14473959191672778,-23.333574745749125,,,
-0.12307665064152779,-14.337058433069068,,,
-0.1445283189357179,-14.210292873558242,,,
0.03446465393584303,-15.917902292082982,,,
-0.05724148694699542,-13.814248124250565,,,
0.0028684245606102644,-15.30589395781617,,,
0.16090870297330512,-21.096700130587458,,,
0.06615479454953427,-15.711072332215448,,,
0.07202349739519749,-15.681378374401453,,,
-0.05962364039730641,-14.63668195221923,,,
-0.03488341637058876,-15.777017139576088,,,
0.15478738911961543,-14.834258731089761,,,
0.07479137889865836,-18.548508189787796,,,
0.04856002187917619,-15.693242151266563,,,
-0.14902858917732129,-12.753326577363076,,,
0.024448393216354527,-15.39441824297936,,,
0.10992876490216427,-19.255515712955134,,,
-0.00895051031331358,-15.138627768909181,,,
-0.015207538850359109,-14.512590292203154,,,
-1.0,-12.796870179004426,,,
0.11192817439949272,-20.070902653026288,,,
-0.21718240000882022,-12.707633291804342,,,
-0.0340166266178837,-14.509939368469357,,,
-0.0355325052445626,-15.0579468434177,,,
-0.007200016372388535,-15.943464646584431,,,
0.012808227552175568,-15.082128307374756,,,
-0.0944637318411498,-14.726589252031129,,,
-0.021007750597488967,-14.654737542330292,,,
-0.07084932684903725,-14.33140901772854,,,
-1.0,-12.284459572602923,,,
-0.008229624136846074,-15.411116201869639,,,
-0.058708071420136704,-13.602120694567581,,,
0.07428812832739431,-15.764620548044793,,,
-0.02738290049201084,-14.396707613825644,,,
0.1253517788989627,-19.15245244235681,,,
0.0583616652200714,-15.105306648514325,,,
0.12256451159360973,-19.468803452581625,,,
0.14441323023732652,-23.35634235593406,,,
0.1389979053722918,-19.222875755256883,,,
-0.03602670556933429,-14.07839300519688,,,
0.15236430522728994,-20.98498971988784,,,
-0.11366194124466826,-15.64536453702624,,,
-0.0033910290552944273,-14.417922750553874,,,
0.11393672275633598,-20.372803810129682,,,
-0.02702772795626179,-13.78553270373212,,,
0.0650122286848075,-16.760106255063558,,,
-0.13771778123993986,-13.716631841510132,,,
-0.005823191137790819,-14.59965516046719,,,
0.1423879686306391,-14.817637446875995,,,
0.11832738390672497,-19.344216490489455,,,
0.17148461406588217,-21.069047945984863,,,
0.008146930796567942,-15.032206055795047,,,
0.06609551794840986,-16.34750237593195,,,
0.08264443508482473,-16.43360440612994,,,
0.0860386127489878,-19.324450117809135,,,
-0.13285376197135917,-12.463301556365224,,,
0.07399080168084254,-15.203969325019841,,,
0.1926501469276708,-23.071903565439136,,,
-0.18390531494422566,-13.660831505346025,,,
0.08469365712688524,-18.393871296484004,,,
-0.16319356513803543,-12.425909526086937,,,
0.13960259368994687,-21.850909733880346,,,
-0.07468539460690768,-13.225500198549664,,,
-0.008376094656220372,-16.377872143712917,,,
-1.0,-14.568424414463383,,,
-0.035953168624205695,-15.450633905345796,,,
0.12771226242330228,-19.23735779842163,,,
-0.15287912708831142,-13.061877955511623,,,
0.16409247555301396,-20.829224004233534,,,
-0.021975270835996395,-13.825569995104711,,,
0.043516695326174984,-16.662547168212022,,,
-1.0,-13.82627124394368,,,
0.1379730625678497,-20.719561295104644,,,
-0.16367039462302532,-14.13982023421962,,,
-0.006958613111034292,-13.144692000403115,,,
-0.0938312103923636,-12.76233968149252,,,
-0.0005597569828717988,-13.331009327050442,,,
0.14497188109846695,-21.552683627592266,,,
-0.03709642410705435,-15.256915086750535,,,
0.11189431813975377,-20.772541872407235,,,
-0.06850894675637711,-14.910443654811264,,,
0.08010261515940481,-17.167201346965932,,,
-0.19805818576759532,-14.214333354110714,,,
0.060237412660753976,-20.07565048999177,,,
0.3171233806612768,-32.27833210441699,,,
0.09121412951690477,-17.91122318011695,,,
0.06278089421249254,-16.851387578132652,,,
-0.07125597684801063,-14.77523122575829,,,
0.1572467925938493,-19.364518528016703,,,
0.17968640186013263,-21.10857981344178,,,
-0.13074567510025872,-12.587991836476917,,,
-0.09555493905168959,-12.51659787408989,,,
0.2592701587658939,-27.600547102906816,,,
0.05383864646509148,-15.579059535474375,,,
0.07709986165315914,-18.79475165759577,,,
0.06036008202561302,-17.423334415123282,,,
0.1488602024860021,-21.171531094489673,,,
0.12484766278579304,-17.551225163417648,,,
0.028840208730992103,-15.587956082390853,,,
0.2680218934317527,-25.76946014888744,,,
0.04776198164523668,-15.5502510085213,,,
-0.05983651666290302,-13.494103257901735,,,
-0.030142385357893688,-14.52544737476386,,,
-0.13847206073641113,-15.653183159245494,,,
-0.003166793888310773,-14.838170112922903,,,
0.07360406657476179,-14.704237834261075,,,
0.13434852135085948,-14.073952333211327,,,
-1.0,-12.347041144079927,,,
-0.18263640640251877,-13.045937252503464,,,
0.12737834890471503,-19.544208099112108,,,
0.03276998999266639,-16.29750709092665,,,
-0.0553409960198831,-13.43674396196987,,,
-0.049964604181417085,-13.642029641221708,,,
0.13174418618904227,-20.65434671947022,,,
0.019317927880247096,-13.805531002102043,,,
-0.04201129635370406,-14.505791220081544,,,
0.22508803160998317,-28.211190305413524,,,
-0.08197648617420396,-15.532137604325278,,,
0.09180525703865733,-18.08501059797334,,,
0.031619359180042654,-16.994675745634645,,,
0.08141188260156165,-16.392963878341764,,,
-0.03612534008359781,-13.720479480071837,,,
-0.14849381483351787,-13.452018112398513,,,
0.15906023789005433,-21.483358619282193,,,
-1.0,-13.06444523425246,,,
-0.011848015886586115,-18.614093457909426,,,
-0.11457591569989373,-13.129631382939312,,,
-0.03614792871708497,-17.034014239198356,,,
0.035095946887342744,-15.79002921652674,,,
-0.19613123248199657,-13.068626216813712,,,
0.14245640950361793,-21.28360545773969,,,
-0.012092649550567502,-15.26479471615352,,,
0.1831186865580843,-19.77119661091046,,,
0.03580347396713489,-13.974743123074859,,,
0.15658124709123875,-19.916408591832717,,,
0.29208700524731024,-31.297099519674173,,,
0.06684915733570854,-15.387459557938236,,,
-0.06187582738900009,-14.636496355360453,,,
0.10414322601650727,-16.99173130917314,,,
0.0368714008200318,-16.917558589937773,,,
-0.04045740991402465,-14.449270022385551,,,
0.036343707597272366,-15.082913367204394,,,
0.01662741442512358,-14.527435742830317,,,
0.06028005247846206,-17.38843649632813,,,
-0.00048573326659724956,-14.543853599085317,,,
-0.13350254589363347,-13.860802683498957,,,
0.11956681297525835,-18.68472671110363,,,
-0.01334214543610488,-15.011379995842653,,,
0.33441213721670215,-30.993687389039437,,,
-0.048412139614858386,-15.756291499159126,,,
-0.03588213096216681,-13.981172415722064,,,
-0.12321735368289431,-12.871941046856076,,,
0.053932480232242196,-15.468212496087201,,,
-0.07846444381824003,-13.48786806339097,,,
-0.111164619984969,-13.283008575576389,,,
0.2172895448435609,-22.561081352202038,,,
-0.17570012688405268,-12.81036279391255,,,
0.1704967588609153,-23.039380553906966,,,
0.0889641957141753,-17.756753909778904,,,
-0.08050354545425466,-13.408426395128181,,,
0.20462917906024938,-25.879463102322852,,,
-0.02282454751186691,-14.58395389496486,,,
-0.16759004707494288,-12.559644816586044,,,
0.005074976151627118,-15.820016564357648,,,
0.15996505102907838,-21.31310237823422,,,
0.07429406608756535,-18.885231791526273,,,
0.09696820073582765,-18.591344452769594,,,
0.22462720569591085,-26.176114006985554,,,
0.08737957420443032,-15.472907091374818,,,
0.1346733112212771,-17.986929195907134,,,
-0.0905540250528493,-14.314030086411375,,,
-0.14632496422639618,-13.116350260418152,,,
0.02897406179851397,-16.946889089397498,,,
0.18327194695207666,-25.653930232558174,,,
-1.0,-11.787130815478417,,,
0.15972162521413424,-20.274439841146343,,,
0.09520061652295833,-15.783768852743073,,,
-0.15201797916187515,-12.637671718312891,,,
0.02776726997355606,-16.421027332627215,,,
0.2356166247872511,-25.717201637335485,,,
-0.04567365472672689,-13.824837551663428,,,
0.13327190834268549,-17.66809538593197,,,
0.1520406435052777,-20.08927490718742,,,
-0.06898012393239612,-14.584046936145615,,,
0.05567083006131032,-19.436062449107517,,,
0.07160552502208307,-16.430460509962888,,,
-0.04050432564874106,-13.592773911381308,,,
0.04946096953678946,-19.28914721053258,,,
0.02092987257642494,-13.07441379547219,,,
-0.05628899017580635,-12.953061367907342,,,
-0.024644104175086876,-13.198671012065308,,,
0.09374893843521247,-17.988641766701964,,,
-0.09402190739057774,-14.296950064893213,,,
0.010068422938807421,-13.747053175809736,,,
-0.18760852770537287,-13.545425509946224,,,
-0.00926342804430468,-13.56064431481639,,,
-0.09677181419045902,-15.755623304601475,,,
0.0881025214823764,-20.652918922467514,,,
-0.18539848887391194,-13.109170208071777,,,
0.17103747341580086,-23.16860882956749,,,
0.030440337007508596,-15.072144643301513,,,
-0.17381126447880849,-15.772452767062795,,,
-0.08706122353345577,-13.584582201836593,,,
0.23982632827972925,-27.190791930090924,,,
-0.03749332649206071,-12.78873446316236,,,
0.11334739554865611,-15.51981074740829,,,
0.21350757537790402,-24.382673081296037,,,
0.006624984158329258,-15.08159929613877,,,
-0.10648878888106399,-13.724160206010772,,,
0.028754201925041502,-15.202191253891126,,,
0.13497950951115578,-20.086256473651517,,,
0.16248040152492707,-21.114956444698798,,,
0.14156500211568926,-18.083213689277017,,,
-0.0368145541863691,-14.494361489848316,,,
-0.007518813224203832,-13.043491709141268,,,
0.021048097465100255,-15.26008555114867,,,
-0.09555493905168959,-12.51659787408989,,,
-0.0869599369347123,-14.191797757589292,,,
0.28169408887577135,-29.538797619234526,,,
-0.17931189929126892,-12.929663367887748,,,
0.14733330455900534,-18.885267458358566,,,
-0.04684216875963574,-13.512620166368539,,,
-0.07513380036814976,-13.543054545679372,,,
-0.020044759087679574,-15.94916373627603,,,
0.06387307839479649,-12.615972732669405,,,
-0.0385537638372326,-15.163262438195677,,,
0.16251099069857305,-22.68989784132871,,,
0.08322382877022008,-17.957082441603873,,,
0.0867587160541452,-16.885579154748942,,,
-0.025065749313185056,-13.40631198819434,,,
0.004989114649042248,-14.242193020102746,,,
0.05669154110594676,-18.758996841291857,,,
0.11518574842732998,-16.322699026750968,,,
0.18330197665451053,-21.18804315927627,,,
-0.16759004707494288,-12.559644816586044,,,
0.20686388021215793,-20.44699219726349,,,
-0.03967946409901904,-14.283079219519454,,,
-0.03658041967178647,-14.250816665781592,,,
-0.06956103618080686,-12.475165212942514,,,
0.029156135731014818,-15.494778864175622,,,
0.0024847914682801717,-15.543547930839324,,,
-1.0,-14.358096436811664,,,
-0.02115093575929278,-15.780259910856248,,,
0.00744451700909177,-15.084340703507632,,,
-0.24545155464470558,-14.235756378587048,,,
0.08464162114585738,-19.301799847048706,,,
-0.25974084371707723,-13.885832304020251,,,
0.1049601361597872,-20.1597219598757,,,
0.004495109182696445,-15.188857311528206,,,
0.05182256752515864,-14.59739038917148,,,
-1.0,-12.662738185707084,,,
0.09283601514702754,-14.08813452002206,,,
0.013871708681509446,-15.670676983969766,,,
0.11582768692460872,-20.005161745898683,,,
-0.2094740864189693,-12.573487533710033,,,
0.13527628130835193,-20.209567014366584,,,
-0.08879057207833727,-13.480288189859152,,,
0.17131971086778158,-22.78399384315207,,,
0.05166805647632289,-17.916029957818996,,,
-0.12994805993250425,-12.978873651537661,,,
0.28271938775219424,-28.410089458166954,,,
-0.18388156107985124,-13.24772132480388,,,
0.03532763607644087,-14.97977132801974,,,
0.005462992733615959,-15.187816039764176,,,
0.07652400216489343,-16.339315104795226,,,
0.0404947215951819,-15.683439009301356,,,
0.09655348272826576,-20.747104214772957,,,
0.10760786205397009,-19.442396945985337,,,
0.00209737584829594,-14.909462860195735,,,
-0.10377153489245017,-12.980312716692893,,,
-0.03421231365985955,-15.412873391312473,,,
0.07170957898476256,-20.1361670579302,,,
-0.036056778996237215,-13.658942735017657,,,
0.04858780065388878,-16.18892456516926,,,
-0.21718240000882022,-12.707633291804342,,,
-0.042177886593058274,-13.540832340977552,,,
-0.049422098992895784,-13.067884772272226,,,
0.16575096988973181,-19.06280663281181,,,
-0.1578843369425584,-13.256561131882847,,,
-0.0901813971912536,-13.694007876022077,,,
0.13132918594255175,-17.536140082668275,,,
0.05650624567893879,-17.51202116281844,,,
0.1292616069401315,-17.502272562677707,,,
0.12185735304455843,-19.916492498165308,,,
0.056130290176826386,-15.64774572405923,,,
0.10130877763802779,-19.381526646691157,,,
0.023970529760700944,-15.439842277358967,,,
0.10933617846709975,-16.10321457996478,,,
-0.14979510868935367,-12.972651312593587,,,
0.026561242259304986,-16.029331841750004,,,
0.18231226788169394,-23.199077941938256,,,
-0.15287912708831142,-13.650367491033107,,,
-0.17552679497365806,-12.464653748339845,,,
0.09654888332077906,-15.778299038222997,,,
0.09104325975764997,-20.857724054189017,,,
0.14674281571367975,-22.957626648450884,,,
-0.09446148063973206,-13.683745379220532,,,
0.03277495318254154,-15.086255999451115,,,
-0.03866515808494,-15.13708788040459,,,
-0.04343419245791488,-17.34186765054998,,,
-1.0,-12.902524725838028,,,
0.11993471590649431,-20.27928118827857,,,
-0.09283142626151951,-14.159310120221399,,,
0.06047637328773897,-17.321095163389703,,,
0.05332187158684224,-14.524421001501299,,,
-0.14196394447627192,-13.912005003790863,,,
0.08679368469748842,-16.87709228674851,,,
0.05374494313214682,-15.201314556521147,,,
-0.07740604459266684,-14.688129397617175,,,
0.08752057698399018,-18.52629001642311,,,
0.08064680903187174,-14.900197773764205,,,
-0.1322330752890263,-13.496930191354163,,,
0.1442097012882983,-18.64187204137643,,,
-1.0,-14.615094231330168,,,
0.05275258166699826,-14.896990058068706,,,
0.10660700749135406,-18.68407486327139,,,
0.151359209300637,-22.13040783643092,,,
0.16948033747372063,-20.232174217821374,,,
0.2109527566035883,-24.618142288164204,,,
0.06327206250543442,-16.798333892573233,,,
-0.04257745208496175,-13.660080111877306,,,
0.18500232650865686,-24.163657351991155,,,
0.1934589826390782,-24.472833189468204,,,
-0.07856760760539827,-13.786716359269473,,,
0.07552539680889936,-20.923991578041388,,,
-0.04368082474447153,-12.92802899922702,,,
-1.0,-11.758551608558445,,,
0.17701487202828697,-21.241721017917676,,,
0.057598550959311656,-14.768704913301256,,,
0.019784900658747898,-15.675241693953854,,,
0.2216862654606392,-24.002104790860386,,,
0.1926006772759369,-24.865280008069924,,,
-0.1340654422370036,-14.846000070838983,,,
-1.0,-13.68243020771779,,,
-0.1984196317240871,-12.65044633367874,,,
-0.11038447238507157,-14.014977431560322,,,
-0.033051708349411055,-13.991211108553951,,,
0.1362517203742149,-18.595470881251376,,,
0.07456222060885893,-15.657268744986684,,,
-0.06300389114981374,-14.973923673740241,,,
0.026152100602106987,-15.818516062523095,,,
-0.03786149620745782,-12.073309933511815,,,
0.1721864316935209,-23.206227725094493,,,
-0.07007135708229098,-14.066458258597038,,,
0.1125344428962823,-16.774430731385603,,,
-0.09159260144227274,-12.844694418922138,,,
0.06568570024425004,-15.746977793449071,,,
0.054365260437025005,-17.700773594281554,,,
-0.05481765766771021,-14.705262771927398,,,
-0.1715854950010098,-12.915035366365693,,,
0.2951074378340711,-28.8197775418527,,,
-0.12672712560051377,-14.448219268678852,,,
0.08958996085315514,-17.892600007886823,,,
-0.05029537948877079,-16.011572000118132,,,
-0.11562124998233389,-13.621989937011982,,,
0.1377367862306889,-19.43649073041467,,,
0.05951348002786978,-16.727974184773522,,,
0.03377355368123394,-15.623522198664904,,,
-1.0,-12.662738185707084,,,
0.0820863490626904,-16.42433971463034,,,
0.09676726392810041,-20.16600084575434,,,
0.05068532225145051,-15.734687769525067,,,
-0.01888431423798271,-15.788565374538056,,,
0.15788594348120658,-20.52621777265299,,,
0.06044539730600238,-15.936063674952912,,,
0.07706502099175959,-18.236675758107527,,,
0.1467002080413821,-20.76950832039097,,,
0.16800301801175893,-20.00843794995561,,,
-0.04840886283698135,-13.37014177141426,,,
0.04003499332800901,-16.697569622274404,,,
-0.033511645995948164,-14.0145993556293,,,
-1.0,-12.796870179004426,,,
0.11102706861089952,-16.52836525531771,,,
-0.17931189929126892,-12.929663367887748,,,
-0.076118842460355,-14.624392974732316,,,
-1.0,-12.925784733655476,,,
-0.10164635428348011,-13.885756979797296,,,
-0.06172497421026454,-14.770496053836037,,,
0.05537543257892043,-15.46109248659873,,,
-0.08795522690810063,-14.003078802717798,,,
-0.12605123798197596,-14.095462125807568,,,
-0.1202408732562782,-12.430265382967775,,,
0.19157409684986332,-22.2272433051605,,,
-0.001360733677079394,-14.952894354783535,,,
0.038053185978733695,-16.324579711433785,,,
0.23433172547335776,-26.812499449384546,,,
-0.10742890940542678,-12.25786015883731,,,
-0.15287912708831142,-13.061877955511623,,,
-0.13225502044353582,-14.190792222565008,,,
-0.012166624077147394,-15.913652962483031,,,
-0.0874496609086296,-14.294147610214054,,,
-0.08201830654050024,-13.896803624592508,,,
0.04650873567020288,-16.232537919691914,,,
-0.16759004707494288,-12.559644816586044,,,
0.05751925074437869,-15.017533348949737,,,
-0.13285376311483668,-13.051791091886706,,,
0.10091936749365922,-19.677068121927658,,,
0.04428418673965167,-16.87136589911083,,,
0.2777075298036461,-26.151984624384337,,,
0.1356050953416264,-19.409970819660177,,,
0.06456276231910595,-17.15967590108538,,,
0.047194829077669045,-17.442445933204908,,,
0.01986568726233182,-17.14168823471225,,,
0.02224698355162259,-15.573383487795493,,,
-1.0,-12.452695690913533,,,
0.13053409526880022,-18.840450747349795,,,
0.1851188813841249,-20.936308454586296,,,
-0.022723356948594894,-14.880790619730174,,,
-0.030723906083969556,-15.638448914433571,,,
-1.0,-14.647956761778229,,,
0.11938761912780257,-19.3087055469673,,,
0.15912518717805377,-21.68498042305964,,,
-0.007318844469612349,-14.47340766044045,,,
-0.1240461583022,-13.885828928703905,,,
-0.11909659173638981,-13.985681541070118,,,
0.07531327541749937,-16.742609762959674,,,
0.11944276327549128,-19.660549236799927,,,
0.1493550026234474,-21.10269710175066,,,
-0.061861746248303456,-15.962691121337421,,,
-0.06978824625320837,-12.82262201860841,,,
0.07800517786706829,-16.595398619449778,,,
0.0795041763330606,-17.100384289519823,,,
0.007891040915380886,-14.609857339184519,,,
0.0438103681752255,-16.24130579116053,,,
0.02747647598488694,-19.225219213046707,,,
0.1154906963260713,-19.88264988782898,,,
0.0059034092034272794,-15.884032386690762,,,
0.0424395072482237,-15.958214647888912,,,
0.04271342919599292,-17.904274518386774,,,
-0.06956103618080686,-12.475165212942514,,,
0.062422398480223774,-16.911047125750464,,,
0.053777750212767365,-15.292906507717063,,,
0.13227273738324896,-20.003080019328117,,,
-0.07409422711529234,-13.397329713740469,,,
-0.010234237577649219,-13.636734348717603,,,
