0,1,2
1.0587911840678754e-21,0.0,0.0
0.00013873377808152693,0.05571677516211809,0.07771876388160572
0.00034691595636882,0.10844093649582988,0.15528814598764265
0.0006439968717203396,0.1625847097604502,0.23448479525482
0.0009408369716910794,0.2099679173278207,0.3016484423037858
0.0011468532812244708,0.24309992126840013,0.34682324304304435
